order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO52537,289,10253,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52537,282,10253,2013-02-10,2013-02-17,2013-02-22,25,1,25
SO52538,282,177,2013-02-10,2013-02-17,2013-02-22,25,1,25
SO52538,289,177,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52538,251,177,2013-02-10,2013-02-17,2013-02-22,50,1,50
SO52539,104,11056,2013-02-10,2013-02-17,2013-02-22,10,1,10
SO52539,295,11056,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52539,166,11056,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52540,295,3583,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52540,104,3583,2013-02-10,2013-02-17,2013-02-22,10,1,10
SO52541,272,17632,2013-02-10,2013-02-17,2013-02-22,70,1,70
SO52541,251,17632,2013-02-10,2013-02-17,2013-02-22,50,1,50
SO52541,234,17632,2013-02-10,2013-02-17,2013-02-22,24,1,24
SO52542,166,17102,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52542,274,17102,2013-02-10,2013-02-17,2013-02-22,70,1,70
SO52543,272,3360,2013-02-10,2013-02-17,2013-02-22,70,1,70
SO52543,280,3360,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52544,295,12683,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52544,247,12683,2013-02-10,2013-02-17,2013-02-22,55,1,55
SO52545,289,3902,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52545,259,3902,2013-02-10,2013-02-17,2013-02-22,2,1,2
SO52546,289,13416,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52547,289,3645,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52547,259,3645,2013-02-10,2013-02-17,2013-02-22,2,1,2
SO52548,174,7146,2013-02-10,2013-02-17,2013-02-22,22,1,22
SO52548,250,7146,2013-02-10,2013-02-17,2013-02-22,50,1,50
SO52549,295,8278,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52549,245,8278,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52550,104,2597,2013-02-10,2013-02-17,2013-02-22,10,1,10
SO52551,290,10004,2013-02-10,2013-02-17,2013-02-22,4,1,4
SO52551,285,10004,2013-02-10,2013-02-17,2013-02-22,21,1,21
SO52551,234,10004,2013-02-10,2013-02-17,2013-02-22,24,1,24
SO52552,288,3157,2013-02-10,2013-02-17,2013-02-22,29,1,29
SO52552,291,3157,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52553,290,14548,2013-02-10,2013-02-17,2013-02-22,4,1,4
SO52554,290,16003,2013-02-10,2013-02-17,2013-02-22,4,1,4
SO52554,244,16003,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52555,291,3815,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52555,288,3815,2013-02-10,2013-02-17,2013-02-22,29,1,29
SO52556,288,405,2013-02-10,2013-02-17,2013-02-22,29,1,29
SO52556,291,405,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52557,291,6787,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52557,246,6787,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52558,284,66,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52558,259,66,2013-02-10,2013-02-17,2013-02-22,2,1,2
SO52558,281,66,2013-02-10,2013-02-17,2013-02-22,159,1,159
SO52559,291,1838,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52560,289,232,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52560,284,232,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52560,174,232,2013-02-10,2013-02-17,2013-02-22,22,1,22
SO52561,284,501,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52561,289,501,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52561,244,501,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52561,280,501,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52562,174,2276,2013-02-10,2013-02-17,2013-02-22,22,1,22
SO52563,174,7987,2013-02-10,2013-02-17,2013-02-22,22,1,22
SO52563,244,7987,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52564,249,1368,2013-02-10,2013-02-17,2013-02-22,50,1,50
SO52565,123,832,2013-02-10,2013-02-17,2013-02-22,2320,1,2320
SO52565,244,832,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52566,121,228,2013-02-10,2013-02-17,2013-02-22,2295,1,2295
SO52566,174,228,2013-02-10,2013-02-17,2013-02-22,22,1,22
SO52566,295,228,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52566,104,228,2013-02-10,2013-02-17,2013-02-22,10,1,10
SO52567,124,330,2013-02-10,2013-02-17,2013-02-22,2320,1,2320
SO52568,127,15668,2013-02-10,2013-02-17,2013-02-22,540,1,540
SO52568,105,15668,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52568,295,15668,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52568,278,15668,2013-02-10,2013-02-17,2013-02-22,54,1,54
SO52569,128,8767,2013-02-10,2013-02-17,2013-02-22,540,1,540
SO52569,295,8767,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52569,105,8767,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52569,246,8767,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52570,129,10648,2013-02-10,2013-02-17,2013-02-22,540,1,540
SO52570,105,10648,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52570,295,10648,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52570,247,10648,2013-02-10,2013-02-17,2013-02-22,55,1,55
SO52571,134,8403,2013-02-10,2013-02-17,2013-02-22,1120,1,1120
SO52571,105,8403,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52571,295,8403,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52571,260,8403,2013-02-10,2013-02-17,2013-02-22,120,1,120
SO52572,133,8530,2013-02-10,2013-02-17,2013-02-22,1120,1,1120
SO52572,105,8530,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52572,295,8530,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52572,245,8530,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52573,129,14617,2013-02-10,2013-02-17,2013-02-22,540,1,540
SO52574,128,10031,2013-02-10,2013-02-17,2013-02-22,540,1,540
SO52575,127,10062,2013-02-10,2013-02-17,2013-02-22,540,1,540
SO52575,105,10062,2013-02-10,2013-02-17,2013-02-22,9,1,9
SO52575,295,10062,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52575,275,10062,2013-02-10,2013-02-17,2013-02-22,54,1,54
SO52576,161,3941,2013-02-10,2013-02-17,2013-02-22,2384,1,2384
SO52576,246,3941,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52577,124,347,2013-02-11,2013-02-18,2013-02-23,2320,1,2320
SO52577,289,347,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52577,284,347,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52577,244,347,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52577,250,347,2013-02-11,2013-02-18,2013-02-23,50,1,50
SO52577,279,347,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52578,244,962,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52579,282,99,2013-02-11,2013-02-18,2013-02-23,25,1,25
SO52579,289,99,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52580,286,4217,2013-02-11,2013-02-18,2013-02-23,25,1,25
SO52580,259,4217,2013-02-11,2013-02-18,2013-02-23,2,1,2
SO52581,174,8571,2013-02-11,2013-02-18,2013-02-23,22,1,22
SO52581,104,8571,2013-02-11,2013-02-18,2013-02-23,10,1,10
SO52581,295,8571,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52581,279,8571,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52582,174,11925,2013-02-11,2013-02-18,2013-02-23,22,1,22
SO52582,104,11925,2013-02-11,2013-02-18,2013-02-23,10,1,10
SO52582,295,11925,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52582,277,11925,2013-02-11,2013-02-18,2013-02-23,54,1,54
SO52583,289,10255,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52583,246,10255,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52583,248,10255,2013-02-11,2013-02-18,2013-02-23,50,1,50
SO52584,289,14821,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52584,245,14821,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52584,280,14821,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52585,166,4019,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52586,290,5680,2013-02-11,2013-02-18,2013-02-23,4,1,4
SO52586,287,5680,2013-02-11,2013-02-18,2013-02-23,33,1,33
SO52586,245,5680,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52587,290,16730,2013-02-11,2013-02-18,2013-02-23,4,1,4
SO52587,279,16730,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52588,288,15600,2013-02-11,2013-02-18,2013-02-23,29,1,29
SO52589,287,14157,2013-02-11,2013-02-18,2013-02-23,33,1,33
SO52589,290,14157,2013-02-11,2013-02-18,2013-02-23,4,1,4
SO52590,104,10443,2013-02-11,2013-02-18,2013-02-23,10,1,10
SO52590,295,10443,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52591,295,7054,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52591,259,7054,2013-02-11,2013-02-18,2013-02-23,2,1,2
SO52592,295,6015,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52593,289,6370,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52593,259,6370,2013-02-11,2013-02-18,2013-02-23,2,1,2
SO52594,289,3469,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52594,259,3469,2013-02-11,2013-02-18,2013-02-23,2,1,2
SO52595,174,7927,2013-02-11,2013-02-18,2013-02-23,22,1,22
SO52595,104,7927,2013-02-11,2013-02-18,2013-02-23,10,1,10
SO52595,295,7927,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52595,247,7927,2013-02-11,2013-02-18,2013-02-23,55,1,55
SO52596,235,4113,2013-02-11,2013-02-18,2013-02-23,24,1,24
SO52596,273,4113,2013-02-11,2013-02-18,2013-02-23,70,1,70
SO52597,289,5564,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52597,280,5564,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52598,174,8827,2013-02-11,2013-02-18,2013-02-23,22,1,22
SO52598,250,8827,2013-02-11,2013-02-18,2013-02-23,50,1,50
SO52599,272,1507,2013-02-11,2013-02-18,2013-02-23,70,1,70
SO52599,250,1507,2013-02-11,2013-02-18,2013-02-23,50,1,50
SO52600,289,5569,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52600,283,5569,2013-02-11,2013-02-18,2013-02-23,30,1,30
SO52600,246,5569,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52601,295,12990,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52601,276,12990,2013-02-11,2013-02-18,2013-02-23,54,1,54
SO52602,285,17904,2013-02-11,2013-02-18,2013-02-23,21,1,21
SO52602,259,17904,2013-02-11,2013-02-18,2013-02-23,2,1,2
SO52603,285,14804,2013-02-11,2013-02-18,2013-02-23,21,1,21
SO52603,166,14804,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52604,290,11706,2013-02-11,2013-02-18,2013-02-23,4,1,4
SO52604,244,11706,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52605,290,582,2013-02-11,2013-02-18,2013-02-23,4,1,4
SO52605,244,582,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52606,290,15396,2013-02-11,2013-02-18,2013-02-23,4,1,4
SO52606,285,15396,2013-02-11,2013-02-18,2013-02-23,21,1,21
SO52607,174,5959,2013-02-11,2013-02-18,2013-02-23,22,1,22
SO52607,246,5959,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52607,235,5959,2013-02-11,2013-02-18,2013-02-23,24,1,24
SO52608,166,1568,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52609,118,2885,2013-02-11,2013-02-18,2013-02-23,769,1,769
SO52609,283,2885,2013-02-11,2013-02-18,2013-02-23,30,1,30
SO52609,289,2885,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52609,174,2885,2013-02-11,2013-02-18,2013-02-23,22,1,22
SO52609,245,2885,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52610,149,17679,2013-02-11,2013-02-18,2013-02-23,742,1,742
SO52610,105,17679,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52610,168,17679,2013-02-11,2013-02-18,2013-02-23,8,1,8
SO52611,131,7558,2013-02-11,2013-02-18,2013-02-23,1120,1,1120
SO52611,249,7558,2013-02-11,2013-02-18,2013-02-23,50,1,50
SO52611,166,7558,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52612,132,11654,2013-02-11,2013-02-18,2013-02-23,1120,1,1120
SO52612,105,11654,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52612,295,11654,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52612,275,11654,2013-02-11,2013-02-18,2013-02-23,54,1,54
SO52613,129,14702,2013-02-11,2013-02-18,2013-02-23,540,1,540
SO52613,290,14702,2013-02-11,2013-02-18,2013-02-23,4,1,4
SO52613,285,14702,2013-02-11,2013-02-18,2013-02-23,21,1,21
SO52613,245,14702,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52614,128,10034,2013-02-11,2013-02-18,2013-02-23,540,1,540
SO52614,295,10034,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52614,105,10034,2013-02-11,2013-02-18,2013-02-23,9,1,9
SO52615,125,433,2013-02-12,2013-02-19,2013-02-24,2320,1,2320
SO52615,104,433,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52616,123,486,2013-02-12,2013-02-19,2013-02-24,2320,1,2320
SO52616,104,486,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52616,295,486,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52616,292,486,2013-02-12,2013-02-19,2013-02-24,64,1,64
SO52617,295,958,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52617,105,958,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52617,245,958,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52618,283,5167,2013-02-12,2013-02-19,2013-02-24,30,1,30
SO52618,289,5167,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52618,244,5167,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52619,283,4032,2013-02-12,2013-02-19,2013-02-24,30,1,30
SO52619,259,4032,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52620,174,6382,2013-02-12,2013-02-19,2013-02-24,22,1,22
SO52620,168,6382,2013-02-12,2013-02-19,2013-02-24,8,1,8
SO52620,281,6382,2013-02-12,2013-02-19,2013-02-24,159,1,159
SO52621,295,18291,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52622,275,6071,2013-02-12,2013-02-19,2013-02-24,54,1,54
SO52623,275,6239,2013-02-12,2013-02-19,2013-02-24,54,1,54
SO52624,245,3009,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52625,115,3849,2013-02-12,2013-02-19,2013-02-24,565,1,565
SO52626,290,20,2013-02-12,2013-02-19,2013-02-24,4,1,4
SO52626,286,20,2013-02-12,2013-02-19,2013-02-24,25,1,25
SO52626,279,20,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52627,289,13931,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52627,282,13931,2013-02-12,2013-02-19,2013-02-24,25,1,25
SO52627,245,13931,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52628,290,13778,2013-02-12,2013-02-19,2013-02-24,4,1,4
SO52628,287,13778,2013-02-12,2013-02-19,2013-02-24,33,1,33
SO52628,246,13778,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52629,282,9105,2013-02-12,2013-02-19,2013-02-24,25,1,25
SO52629,259,9105,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52630,283,12503,2013-02-12,2013-02-19,2013-02-24,30,1,30
SO52630,259,12503,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52631,104,10716,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52631,295,10716,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52632,104,10575,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52632,295,10575,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52632,244,10575,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52632,233,10575,2013-02-12,2013-02-19,2013-02-24,24,1,24
SO52632,250,10575,2013-02-12,2013-02-19,2013-02-24,50,1,50
SO52633,104,4560,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52633,295,4560,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52634,295,331,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52634,104,331,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52635,295,1920,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52635,233,1920,2013-02-12,2013-02-19,2013-02-24,24,1,24
SO52635,246,1920,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52636,289,3917,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52636,174,3917,2013-02-12,2013-02-19,2013-02-24,22,1,22
SO52637,289,3508,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52637,244,3508,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52638,174,7056,2013-02-12,2013-02-19,2013-02-24,22,1,22
SO52638,295,7056,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52638,104,7056,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52639,289,5058,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52639,244,5058,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52640,289,5455,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52640,246,5455,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52641,286,8263,2013-02-12,2013-02-19,2013-02-24,25,1,25
SO52642,284,3708,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52642,259,3708,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52643,283,1296,2013-02-12,2013-02-19,2013-02-24,30,1,30
SO52643,289,1296,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52643,259,1296,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52643,168,1296,2013-02-12,2013-02-19,2013-02-24,8,1,8
SO52644,290,17403,2013-02-12,2013-02-19,2013-02-24,4,1,4
SO52644,287,17403,2013-02-12,2013-02-19,2013-02-24,33,1,33
SO52644,245,17403,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52645,289,6638,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52645,282,6638,2013-02-12,2013-02-19,2013-02-24,25,1,25
SO52645,260,6638,2013-02-12,2013-02-19,2013-02-24,120,1,120
SO52646,290,15402,2013-02-12,2013-02-19,2013-02-24,4,1,4
SO52646,244,15402,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52647,290,9941,2013-02-12,2013-02-19,2013-02-24,4,1,4
SO52647,246,9941,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52648,288,17451,2013-02-12,2013-02-19,2013-02-24,29,1,29
SO52648,291,17451,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52648,246,17451,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52649,284,82,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52649,259,82,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52650,284,725,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52650,289,725,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52650,259,725,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52651,289,2319,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52651,284,2319,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52651,168,2319,2013-02-12,2013-02-19,2013-02-24,8,1,8
SO52652,284,924,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52653,174,3340,2013-02-12,2013-02-19,2013-02-24,22,1,22
SO52653,104,3340,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52653,295,3340,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52653,246,3340,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52654,174,5871,2013-02-12,2013-02-19,2013-02-24,22,1,22
SO52654,247,5871,2013-02-12,2013-02-19,2013-02-24,55,1,55
SO52655,104,1717,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52655,295,1717,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52655,292,1717,2013-02-12,2013-02-19,2013-02-24,64,1,64
SO52656,174,2154,2013-02-12,2013-02-19,2013-02-24,22,1,22
SO52656,245,2154,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52656,251,2154,2013-02-12,2013-02-19,2013-02-24,50,1,50
SO52657,125,818,2013-02-12,2013-02-19,2013-02-24,2320,1,2320
SO52658,125,826,2013-02-12,2013-02-19,2013-02-24,2320,1,2320
SO52658,259,826,2013-02-12,2013-02-19,2013-02-24,2,1,2
SO52659,153,14744,2013-02-12,2013-02-19,2013-02-24,742,1,742
SO52659,246,14744,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52659,166,14744,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52660,119,5664,2013-02-12,2013-02-19,2013-02-24,769,1,769
SO52660,273,5664,2013-02-12,2013-02-19,2013-02-24,70,1,70
SO52660,278,5664,2013-02-12,2013-02-19,2013-02-24,54,1,54
SO52661,149,17770,2013-02-12,2013-02-19,2013-02-24,742,1,742
SO52661,166,17770,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52662,157,12210,2013-02-12,2013-02-19,2013-02-24,1215,1,1215
SO52662,166,12210,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52663,157,14097,2013-02-12,2013-02-19,2013-02-24,1215,1,1215
SO52663,105,14097,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52663,295,14097,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52663,168,14097,2013-02-12,2013-02-19,2013-02-24,8,1,8
SO52664,155,12165,2013-02-12,2013-02-19,2013-02-24,1215,1,1215
SO52664,295,12165,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52664,105,12165,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52665,131,8452,2013-02-12,2013-02-19,2013-02-24,1120,1,1120
SO52665,250,8452,2013-02-12,2013-02-19,2013-02-24,50,1,50
SO52666,130,15986,2013-02-12,2013-02-19,2013-02-24,1120,1,1120
SO52666,244,15986,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52666,166,15986,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52667,279,16954,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52667,129,16954,2013-02-12,2013-02-19,2013-02-24,540,1,540
SO52668,162,16822,2013-02-12,2013-02-19,2013-02-24,2384,1,2384
SO52668,246,16822,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52668,166,16822,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52669,154,1278,2013-02-12,2013-02-19,2013-02-24,1215,1,1215
SO52669,105,1278,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52669,295,1278,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52669,166,1278,2013-02-12,2013-02-19,2013-02-24,9,1,9
SO52670,140,7484,2013-02-13,2013-02-20,2013-02-25,2443,1,2443
SO52670,244,7484,2013-02-13,2013-02-20,2013-02-25,35,1,35
SO52671,124,426,2013-02-13,2013-02-20,2013-02-25,2320,1,2320
SO52671,284,426,2013-02-13,2013-02-20,2013-02-25,35,1,35
SO52671,289,426,2013-02-13,2013-02-20,2013-02-25,5,1,5
SO52671,174,426,2013-02-13,2013-02-20,2013-02-25,22,1,22
SO52671,260,426,2013-02-13,2013-02-20,2013-02-25,120,1,120
SO52672,282,2614,2013-02-13,2013-02-20,2013-02-25,25,1,25
SO52672,259,2614,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52673,282,2121,2013-02-13,2013-02-20,2013-02-25,25,1,25
SO52673,235,2121,2013-02-13,2013-02-20,2013-02-25,24,1,24
SO52674,290,3860,2013-02-13,2013-02-20,2013-02-25,4,1,4
SO52674,286,3860,2013-02-13,2013-02-20,2013-02-25,25,1,25
SO52674,259,3860,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52675,174,7283,2013-02-13,2013-02-20,2013-02-25,22,1,22
SO52676,166,1013,2013-02-13,2013-02-20,2013-02-25,9,1,9
SO52677,287,3074,2013-02-13,2013-02-20,2013-02-25,33,1,33
SO52677,290,3074,2013-02-13,2013-02-20,2013-02-25,4,1,4
SO52677,259,3074,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52678,135,6087,2013-02-13,2013-02-20,2013-02-25,1701,1,1701
SO52678,248,6087,2013-02-13,2013-02-20,2013-02-25,50,1,50
SO52679,135,10093,2013-02-13,2013-02-20,2013-02-25,1701,1,1701
SO52679,286,10093,2013-02-13,2013-02-20,2013-02-25,25,1,25
SO52679,259,10093,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52680,117,5406,2013-02-13,2013-02-20,2013-02-25,769,1,769
SO52680,249,5406,2013-02-13,2013-02-20,2013-02-25,50,1,50
SO52681,166,704,2013-02-13,2013-02-20,2013-02-25,9,1,9
SO52681,277,704,2013-02-13,2013-02-20,2013-02-25,54,1,54
SO52682,259,143,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52683,291,846,2013-02-13,2013-02-20,2013-02-25,5,1,5
SO52683,245,846,2013-02-13,2013-02-20,2013-02-25,35,1,35
SO52684,285,15481,2013-02-13,2013-02-20,2013-02-25,21,1,21
SO52684,259,15481,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52685,291,16193,2013-02-13,2013-02-20,2013-02-25,5,1,5
SO52685,288,16193,2013-02-13,2013-02-20,2013-02-25,29,1,29
SO52686,290,17050,2013-02-13,2013-02-20,2013-02-25,4,1,4
SO52686,285,17050,2013-02-13,2013-02-20,2013-02-25,21,1,21
SO52686,259,17050,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52687,288,2269,2013-02-13,2013-02-20,2013-02-25,29,1,29
SO52687,291,2269,2013-02-13,2013-02-20,2013-02-25,5,1,5
SO52687,244,2269,2013-02-13,2013-02-20,2013-02-25,35,1,35
SO52688,288,15552,2013-02-13,2013-02-20,2013-02-25,29,1,29
SO52689,290,13293,2013-02-13,2013-02-20,2013-02-25,4,1,4
SO52689,287,13293,2013-02-13,2013-02-20,2013-02-25,33,1,33
SO52689,259,13293,2013-02-13,2013-02-20,2013-02-25,2,1,2
SO52690,283,12290,2013-02-13,2013-02-20,2013-02-25,30,1,30
SO52690,289,12290,2013-02-13,2013-02-20,2013-02-25,5,1,5
SO52691,287,13953,2013-02-13,2013-02-20,2013-02-25,33,1,33
SO52691,290,13953,2013-02-13,2013-02-20,2013-02-25,4,1,4
SO52691,245,13953,2013-02-13,2013-02-20,2013-02-25,35,1,35
SO52692,104,10631,2013-02-13,2013-02-20,2013-02-25,10,1,10
SO52692,295,10631,2013-02-13,2013-02-20,2013-02-25,5,1,5
SO52693,272,9335,2013-02-13,2013-02-20,2013-02-25,70,1,70
